Nom,ID,X,Y,Z
COSMOS 2251 DEB,34021,1671.446922411742,1079.1260256351763,-6811.4815284418755
COSMOS 2251 DEB,34022,2131.249274360686,-444.0600150401984,6804.194748621054
COSMOS 2251 DEB,34023,968.8710521474785,-4711.357044490664,5262.750428748856
COSMOS 2251 DEB,34024,272.4142986811196,2096.09384962351,6831.563231583761
COSMOS 2251 DEB,34026,-5520.2506620918,-949.7594472782204,4788.084748772078
COSMOS 2251 DEB,34028,-2143.4718028645248,375.2265494021996,7055.479976762759
COSMOS 2251 DEB,34031,-2563.127269616089,-110.78076689107198,6589.733160692108
COSMOS 2251 DEB,34035,-6872.667137928603,1097.2909040030554,1477.2771629467438
COSMOS 2251 DEB,34036,-3648.3140024718105,5841.954081282795,-568.3425980913782
COSMOS 2251 DEB,34037,842.1104120928097,5174.128077000418,4809.823967550965
COSMOS 2251 DEB,34040,1967.2215876825974,-6504.815258331565,3187.555131918675
COSMOS 2251 DEB,34045,-4367.268049782936,969.7976919444919,-5609.23869856296
COSMOS 2251 DEB,34046,-6611.267417465189,-2516.8422485769975,-1034.6093367526616
COSMOS 2251 DEB,34050,-4986.165173231581,-5396.393460340174,-154.50539402732807
COSMOS 2251 DEB,34053,-1739.042592290775,-1324.6864967503482,-7392.904923882355
COSMOS 2251 DEB,34056,462.52568056041986,-6767.8594274297775,2252.223532839908
COSMOS 2251 DEB,34058,650.1168227719422,3800.805811448188,-6132.191623549708
COSMOS 2251 DEB,34059,611.7340947417059,-1872.6943351021027,6813.614577710603
COSMOS 2251 DEB,34061,-1758.1595673405277,-1868.8710214811429,-6649.795533138654
COSMOS 2251 DEB,34062,-1511.5381480677938,4585.937924928058,-5126.8186508282315
COSMOS 2251 DEB,34064,-2314.1697570866704,2129.443424787738,-6393.700728299053
COSMOS 2251 DEB,34065,1988.6334685664035,-536.7011896052421,6837.616768975304
COSMOS 2251 DEB,34070,-109.09890897077715,5447.801132358643,-4419.8300156457035
COSMOS 2251 DEB,34114,-5026.655736249134,-4991.494495945629,513.9401615816986
COSMOS 2251 DEB,34115,2681.5859338682035,5007.680786555499,-4129.797736727087
COSMOS 2251 DEB,34116,-2522.2417733008765,1543.119182911348,-6447.414672229981
COSMOS 2251 DEB,34117,-7122.644386708044,665.9590310699277,487.534934075259
COSMOS 2251 DEB,34118,6.234071106509639,-2646.769330706746,6389.83860888659
COSMOS 2251 DEB,34120,1725.8641914901639,6784.467078364979,-2420.479950219152
COSMOS 2251 DEB,34121,-4729.656024421652,5302.63346973912,-1101.2115181199108
COSMOS 2251 DEB,34122,-783.6026780786026,4882.582343373047,-4951.41675286962
COSMOS 2251 DEB,34127,110.86852109380342,-3592.513403258221,-6123.515726672796
COSMOS 2251 DEB,34128,-1837.449649320476,1473.498047581091,-6490.694142240429
COSMOS 2251 DEB,34129,4577.304034671853,-3841.485212253037,-3643.4524699332824
COSMOS 2251 DEB,34136,-5899.231611891577,-2690.9513035291557,2546.945627168647
COSMOS 2251 DEB,34139,-1686.119197124501,1195.9090764952196,-6735.060314936536
COSMOS 2251 DEB,34141,2838.9711978477153,3766.9904553516403,5254.482301155939
COSMOS 2251 DEB,34270,-210.02491856430436,-3030.884362030626,-6388.986069925398
COSMOS 2251 DEB,34271,-4940.613199190028,-2334.7326760234414,4422.568978514526
COSMOS 2251 DEB,34273,1956.1451806464509,674.3545551360145,-6763.988970396455
COSMOS 2251 DEB,34274,-853.866248640862,2559.2592882208505,6505.391128051503
COSMOS 2251 DEB,34276,1868.341526552953,3364.144581317133,-5954.696558390376
COSMOS 2251 DEB,34297,3654.755152282839,-3848.05572430654,4778.659865275545
COSMOS 2251 DEB,34301,4577.194982050752,-1034.6344834318302,-5139.729741818832
COSMOS 2251 DEB,34302,-5480.946245747372,3986.7764305019173,2196.958864222032
COSMOS 2251 DEB,34303,1566.7884669581995,1372.9559847965468,6729.830247685637
COSMOS 2251 DEB,34304,3881.370420451034,-1616.9399921109014,-5665.752211250525
COSMOS 2251 DEB,34307,6743.8966825179605,2138.60385983079,2891.906397523589
COSMOS 2251 DEB,34314,-410.6374701963467,2410.7693167622815,6742.700348918321
COSMOS 2251 DEB,34316,-4877.794680680392,2971.0706973980555,-3973.3607844559688
COSMOS 2251 DEB,34317,1179.2661409378325,-5195.958444961628,-5484.299609461319
COSMOS 2251 DEB,34321,-5476.3280643691705,2807.9628097648474,-3550.0149031463898
COSMOS 2251 DEB,34323,78.47455028756282,-4352.56457146696,5439.2647458287865
COSMOS 2251 DEB,34325,-3631.539382147966,-4778.095930405866,4302.892608047202
COSMOS 2251 DEB,34327,816.1656878605568,1726.9803860686873,-6680.186804066901
COSMOS 2251 DEB,34340,1855.5472071156685,-2206.9303127771914,-6911.868057458533
COSMOS 2251 DEB,34343,72.45594649449431,-6440.609024174588,-2839.200777344265
COSMOS 2251 DEB,34344,-2630.105876423815,-68.71779470486244,6818.782500934407
COSMOS 2251 DEB,34346,-6705.196630907157,2149.4964779551005,1332.938611092549
COSMOS 2251 DEB,34383,2004.3440594666638,585.8443656924333,6482.43417255772
COSMOS 2251 DEB,34387,4203.094996870929,4906.423875478084,-2986.446155460908
